,Número de Noticia,Despacho,Delito,Hechos,DELITO O NO ,Fecha Hechos,Lugar Hechos,Nombre,No. Documento,Modalidad,Modo,Indiciados,Tipo Diligencia,Etapa,Grado Delito,Priorizado,Tipo Noticia,Número de Noticia Limpio
859,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-PqvsQt,0,2025-02-03 23:34:46,"Antioquia, MEDELLÍN - Carrera 19 56 19, La Libertad, Medellín, Antioquia, COL,LA LIBERTAD",,'155337431',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
860,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-TLNDVP,0,2025-02-07 05:58:26,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1030536697',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
861,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-EVAQke,1,2025-03-26 04:29:37,"Antioquia, MEDELLÍN - Calle 42 67 33, San Joaquín, Medellín, Antioquia, COL,SAN JOAQUÍN",KELLY ALEJANDRA CARO HERRERA,'155337431',TRÁMITES ADMINISTRATIVOS,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
862,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-jzQVfS,0,2025-02-02 11:36:57,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",ESTEBAN VILLEGAS ECHEVERRY,'112418077',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
863,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-KIvNwE,0,2025-02-05 10:41:51,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",HAROL STEVEN REY OVALLE,'1000638877',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
864,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-BTEbsq,1,2025-02-14 19:18:40,"Antioquia, MEDELLÍN - Calle 30, Belén, Medellín, Antioquia, COL,BELÉN",KELLY ALEJANDRA CARO HERRERA,'6788198',SIMULACIÓN DE PERFILES POR RED SOCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
865,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-jrafIE,0,2025-04-16 21:35:00,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",HAROL STEVEN REY OVALLE,'43738812',CONTRACTUAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,AGRAVADO,NO,QUERELLA,-9223372036854775808
866,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-QiIoZI,0,2025-05-02 14:40:29,"Antioquia, MEDELLÍN - Calle 49 37 79, Bomboná No. 1, Medellín, Antioquia, COL,BOMBONA 1",MAIKEL MOTATO HERNANDEZ,,ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
867,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-nXnOFD,0,2025-03-02 15:12:44,"Antioquia, MEDELLÍN - Calle 1 82 230, Altavista Sector Central, Medellín, Antioquia, COL,EL RINCÓN",JIMENA GUTIERREZ JURADO,'155337431',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
868,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-QSnksk,0,2025-02-02 02:45:07,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",HAROL STEVEN REY OVALLE,'43738812',VENTA,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
869,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-BRbOTe,1,2025-06-06 21:04:26,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",HAROL STEVEN REY OVALLE,,ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
870,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-pcLkzX,1,2025-02-02 02:54:49,"Antioquia, MEDELLÍN - ",YELSIN BERRIO GIRALDO,'1014207847',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES FACEBOOK,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
871,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-XAzLRQ,1,2025-03-22 07:47:05,"Antioquia, MEDELLÍN - Calle 42 67 33, San Joaquín, Medellín, Antioquia, COL,SAN JOAQUÍN",ESTEBAN VILLEGAS ECHEVERRY,'155337431',TRÁMITES ADMINISTRATIVOS,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
872,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-kcsWLE,0,2025-02-02 03:11:35,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",JIMENA GUTIERREZ JURADO,'6788198',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
873,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-fuTRPZ,0,2025-02-11 12:14:21,"Antioquia, MEDELLÍN - Calle 30A, San Pablo, Medellín, Antioquia, COL,SAN PABLO",MAIKEL MOTATO HERNANDEZ,'43738812',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
874,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-vKwbPe,0,2025-02-02 14:49:15,"Antioquia, MEDELLÍN - Calle 30, Belén, Medellín, Antioquia, COL,BELÉN",ESTEBAN GIRALDO VILLARREAL,'6788198',VENTA,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
875,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-xSxhXf,1,2025-03-30 03:11:16,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",HAROL STEVEN REY OVALLE,'43738812',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
876,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-gHfUKL,0,2025-05-11 02:14:50,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1014483967',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,1,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
877,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-NCOCgR,1,2025-02-03 02:50:07,"Antioquia, MEDELLÍN - Calle 1 82 230, Altavista Sector Central, Medellín, Antioquia, COL,EL RINCÓN",ESTEBAN VILLEGAS ECHEVERRY,'1001772625',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
878,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-zLcHzE,0,2025-02-22 03:58:03,"Antioquia, MEDELLÍN - Carrera 19 56 19, La Libertad, Medellín, Antioquia, COL,LA LIBERTAD",NORELA DE JESUS ROLDAN CARO,'43738812',CONTRACTUAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
879,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-yIDpRz,1,2025-02-02 02:59:01,"Antioquia, MEDELLÍN - Calle 1 82 230, Altavista Sector Central, Medellín, Antioquia, COL,EL RINCÓN",KELLY ALEJANDRA CARO HERRERA,'6788198',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
880,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-pebdkU,0,2025-02-02 02:48:40,"Antioquia, MEDELLÍN - Calle 30A, San Pablo, Medellín, Antioquia, COL,SAN PABLO",ESTEBAN GIRALDO VILLARREAL,'6788198',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHISPER,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
881,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-fmYBOb,0,2025-02-24 10:31:15,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1030536697',PRÉSTAMO DE DINERO,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,AGRAVADO,NO,QUERELLA,-9223372036854775808
882,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-qBAsfC,0,2025-05-06 03:15:20,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",HAROL STEVEN REY OVALLE,'1030536697',VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
883,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-sGnQoi,1,2025-02-03 04:06:14,"Antioquia, MEDELLÍN - Carrera 89 92C 64, Picacho, Medellín, Antioquia, COL,AURES 2",YELSIN BERRIO GIRALDO,'1152439128',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
884,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-ibNHmS,0,2025-02-02 02:51:56,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",ESTEBAN VILLEGAS ECHEVERRY,'1001772625',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,1,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
885,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-KmUXpi,0,2025-03-04 18:29:55,"Antioquia, MEDELLÍN - Calle 49 37 79, Bomboná No. 1, Medellín, Antioquia, COL,BOMBONA 1",DEBRA CARREÑO,'155337431',SIMULACIÓN DE PERFILES POR RED SOCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
886,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-vFjKHz,1,2025-02-02 02:48:08,"Antioquia, MEDELLÍN - Calle 42 67 33, San Joaquín, Medellín, Antioquia, COL,SAN JOAQUÍN",JIMENA GUTIERREZ JURADO,'112418077',TRÁMITES ADMINISTRATIVOS,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
887,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-beHqNb,0,2025-02-02 13:48:05,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",,'1000638877',CONTRACTUAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
888,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-cCjDhN,0,2025-02-12 02:31:03,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",,'43738812',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHISPER,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
889,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-ItZmKa,0,2025-05-11 22:32:02,"Antioquia, MEDELLÍN - Carrera 19 56 19, La Libertad, Medellín, Antioquia, COL,LA LIBERTAD",HAROL STEVEN REY OVALLE,'1030536697',VENTA,PERSONAL SUPLANTACIÓN,1,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
890,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-gMNKdB,0,2025-02-05 18:02:00,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1030536697',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
891,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-DhfKwi,0,2025-02-04 06:41:08,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",,'0017202474',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
892,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-iZLiNI,1,2025-04-12 20:45:19,"Antioquia, MEDELLÍN - Calle 42 67 33, San Joaquín, Medellín, Antioquia, COL,SAN JOAQUÍN",DEBRA CARREÑO,'112418077',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
893,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-bcXfWh,1,2025-02-04 11:50:01,"Antioquia, MEDELLÍN - Calle 1 82 230, Altavista Sector Central, Medellín, Antioquia, COL,EL RINCÓN",KELLY ALEJANDRA CARO HERRERA,'1088328101',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
894,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-MpPQKC,0,2025-03-02 19:10:29,"Antioquia, MEDELLÍN - Calle 42 67 33, San Joaquín, Medellín, Antioquia, COL,SAN JOAQUÍN",MAIKEL MOTATO HERNANDEZ,'155337431',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
895,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-lebRih,0,2025-03-17 19:26:01,"Antioquia, MEDELLÍN - KR 93 CON CL 62 B KR 93 CL 62 B",YENIFER ANDREA ALZATE ATEHORTUA,'1014483967',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES VÍA TELEFÓNICA,1,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
896,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-GoJJrO,0,2025-04-19 02:45:31,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1030536697',VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INTERNET,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,AGRAVADO,NO,QUERELLA,-9223372036854775808
897,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-LXYoMG,1,2025-02-02 05:15:53,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",LIBIA DEL CARMEN MURILLO RENTERIA,'112418077',SIMULACIÓN DE PERFILES POR RED SOCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
898,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-bDyAJa,0,2025-02-02 03:24:04,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",LIBIA DEL CARMEN MURILLO RENTERIA,'1152439128',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
899,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-NlXceW,1,2025-02-02 02:47:01,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",LIBIA DEL CARMEN MURILLO RENTERIA,'1014207847',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
900,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-cBylyk,0,2025-04-02 18:44:58,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1030536697',PRÉSTAMO DE DINERO,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
901,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-WftXez,0,2025-06-11 12:49:25,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",HAROL STEVEN REY OVALLE,'1030536697',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
902,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-GCRDdk,0,2025-02-27 17:12:47,"Antioquia, MEDELLÍN - Calle 42 67 33, San Joaquín, Medellín, Antioquia, COL,SAN JOAQUÍN",NORELA DE JESUS ROLDAN CARO,'1000638877',VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
903,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-qGqKAr,0,2025-02-02 22:40:49,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",,'43738812',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
904,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-oibIAa,0,2025-02-03 05:11:52,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",NORELA DE JESUS ROLDAN CARO,'0017202474',TRÁMITES ADMINISTRATIVOS,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
905,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-OuGFFo,0,2025-02-10 05:16:25,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",,'43738812',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
906,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-PedMwO,1,2025-02-10 16:38:11,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",ESTEBAN VILLEGAS ECHEVERRY,'1001772625',VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES FACEBOOK,0,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
907,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-eOvBQQ,0,2025-02-07 20:45:12,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1030536697',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,1,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,AGRAVADO,NO,QUERELLA,-9223372036854775808
908,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-xbpMKR,0,2025-02-21 10:53:27,"Antioquia, MEDELLÍN - Calle 49 37 79, Bomboná No. 1, Medellín, Antioquia, COL,BOMBONA 1",NORELA DE JESUS ROLDAN CARO,'155337431',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
909,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-mUGlOy,1,2025-02-02 03:21:09,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",JIMENA GUTIERREZ JURADO,'6788198',SIMULACIÓN DE PERFILES POR RED SOCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHISPER,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
910,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-FhMLXM,0,2025-02-16 12:07:34,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",ESTEBAN GIRALDO VILLARREAL,'155337431',TRÁMITES ADMINISTRATIVOS,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
911,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-JNthIP,0,2025-08-01 08:16:34,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1014483967',CONTRACTUAL,PERSONAL SUPLANTACIÓN,1,INDAGACION SIN PRESO P.A.,QUERELLABLE,AGRAVADO,NO,QUERELLA,-9223372036854775808
912,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-PRVIHW,1,2025-02-02 02:45:00,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",LIBIA DEL CARMEN MURILLO RENTERIA,'1014207847',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
