Número de Noticia,Ley de Aplicabilidad,Despacho,Fecha y hora de asignación,Delito,Hechos,DELITO O NO ,Fecha Hechos,Lugar Hechos,Tipo de Interviniente,Nombre,No. Documento,Dirección,Correo,Caracterización,Modalidad,Modo,Indiciados,Detenido ?,Tipo Diligencia,Etapa,Grado Delito,Priorizado,Estado Caso,Tipo Noticia,Usuario,Fuero
'050016000248202532682','Ley 906,111,2025-06-26 09:32:51,ESTAFA. ART. 246 C.P. MENOR CUANTIA,"¿Qué viene a denunciar? DELITOS INFORMÁTICOS ¿Cómo le pasó? me llamaron a las 10:30 am me dijeron que me estaban intentando meter al whatsapp en otros dispositivos que por seguridad esperara en linea para poder desvincular a a los otros dispositivos y que solo quedara el mío me dijeron que estaba vinculado a dos celulares que no conocían me dijeron que esperara en linea, en el momento me dice que desinstale el whatsapp luego me dicen que me iban a pasar a la superintendencia que para estar segura las cuentas bancarias, accedieron a la cuanta y que iban a hacer un ensayo a trasfiya y verifique en el momento y estaba la plata luego ya no estaba, me dijeron que me esperara en la linea mientras desvinculaban. espere en linea supuestamente para instalar whatsapp y ya luego me empezaron a llamar mis contactos diciendo que para que era la plata que yo estaba pidiendo por whatsapp, yo les dije que no era yo, cuando miro ya o tenia whatsapp y hicieron una compra por addi por valor de 1603254 a las 11.29 am. y a mi prima le pidieron dinero y ella transfirió al numero que ella pidió en trasfiya, el numero donde ella consigno es 3115307812. y y también pidieron a otra persona que transfiera a este numero 3102262431. y aun siguen realizando mensaje por whatsapp a son las 3.26 y aun se están comunicado con mis contactos y ya no me permite el ingreso a mi wattapp ni addi y los mensajes de texto les llega a ellos, Incidente2025052601726",,2025-05-25 03:30:00,"Antioquia, MEDELLÍN - Carrera 51B 80 24, Miranda, Medellín, Antioquia, COL,MIRANDA",DENUNCIANTE,LICETH TATIANA ZAPATA CAÑAVERAL,'1000635823',,tatianazapata713@gmail.com,OTROS,SIMULACIÓN DE PERFILES POR RED SOCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES VÍA TELEFÓNICA,0,,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,ACTIVO,QUERELLA,ASANDOVALS1,
'050016000248202533702','Ley 906,111,2025-06-26 09:42:52,ESTAFA. ART. 246 C.P. MENOR CUANTIA,"¿Qué viene a denunciar? ESTAFA ¿Cómo le pasó? EL DIA 7 DE ABRIL DEL AÑO EN CURSO ENCONTRANDOME EN EL CENTRO COMERCIAL LOS MOLINOS DE MEDELLIN, CONTACTE A TRAVES DE LAS REDES SOCIALES MAS CONCRETAMENTE POR FACEBOOK, A UNA SUPUESTA COOPERATIVA DENOMINADA ""CREDI FACIL"" QUE OFRECIA CREDITOS A PENSIONADOS, ESO FUE DESPUES DE LAS ONCE DE LA MAÑANA, ME DIJERON QUE ENVIARA LOS DATOS Y DOCUMENTOS Y AL INSTANTE ME DIJERON QUE ME HABIAN APROBADO LA SOLICITUD POR CINCO MILLONES E INCLUSO ENVIARON COPIA DE UN RECIBO DE CONSIGNACION POR LA SUMA DE $ 5.092.000 QUE DECIA ""TRANSFERENCIA RETENIDA"" PORQUE DIZQUE TENIA QUE CONSIGNAR LA SUMA DE NOVENTA Y DOS MIL PESOS, ASI LO HICE Y LES ENVIE EL RECIBO Y LUEGO ME DIJERON QUE DEBIA CONSIGNAR OTROS $ 208.000 PARA DIZQUE LIBERAR EL CREDITO. AHI MISMO CAPTE QUE SE TRATABA DE UNA ESTAFA Y AL PARECER HAN HECHO LO MISMO CON OTRAS PERSONAS. EL SUPUESTO ASESOR SE LLAMA VICTOR RODRIGUEZ, WASSAPP 3205316312 Y LO MAS GRAVE ES QUE INCLUYEN A LA FISCALIA GENERAL DE LA NACION COMO SUPUESTOS INTERMEDIARIOS QUE AVALAN ESOS CREDITOS. POSTERIORMENTE. APORTARE MAS DETALLES.",,2025-04-07 05:12:00,"Antioquia, MEDELLÍN - ",DENUNCIANTE,OSWALDO ENRIQUE HENAO BOLIVAR,'8427216',,oswhenao@hotmail.es,OFRECIMIENTO DE SERVICIOS,PRÉSTAMO DE DINERO,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INTERNET,0,,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,ACTIVO,QUERELLA,PARODRIGUEZ,
'050016099166202524272','Ley 906,111,2025-06-26 10:37:34,ESTAFA. ART. 246 C.P. MENOR CUANTIA,"¿Qué viene a denunciar? DELITOS INFORMÁTICOS ¿Cómo le pasó? El dia 9 de junio de 2025, me encontraba laborando en el edificio Inteligente de Empresas Públicas de Medellín, piso 9 sur, oficina 09-384, siendo la 12:48 pm recibí una llamada del celular número 3132784286, la cual no respondí porque me encontraba ocupada, inmediatamente me volvieron a marcar del mismo número y ahí sí contesté, donde me dijeron: hablo con la señora Hilda López, a la cual respondí que si, inmediatamente me dijo que me hablaba la señora LUZ DARY CASTILLO de Bancolombia, para informarme que alguien estaba intentando ingresar a mis cuentas de ahorro, para hacer una trasnferencia, que entonces me iban a colaborar para que esto no sucediera. Yo en medio del desespero le dije que sí, y fue ahí en ese instante donde ella me dijo le voy a hacer una video llamada para darle las indicaciones de lo que vamos a hacer para proteger su dinero, a lo cual yo le respondí que sí, colgamos las llamadas e inmediatamente me hizo una video llamada por el WatsAppa las 13:52, que inclusive tiene el como foto de perfil el logo de Tabot, dice cuenta de empresa , Bancolombia, como se evidencia en mi celular. Todo lo que sucedió seguidamente, yo le contesté e inmediatamente me comenzó a dar la instrucciones para que protegiera mi dinero, lo primero que apareció fue un mensaje de Tabot el asistente virtual donde me daba la bienvenida, que me dio mas confianza, luego llegó otro mensaje donde me informaban que querían confirmar mi identidad donde el número 2 que correspondía a mi cédula de ciudadanía de acuerdo al menu recibido, luego me dijeron que escribiera mi número de cédula y yo lo escribí, luego me enviaron otro menú donde me daban unas opciones, la cual escogí la número 5 que decía seguridad, bloqueos y claves, mientras esto sucedía me dijo que todo era legal, como me podía dar cuenta, e incluso me envió una imagen de bancolombia con un menú de asistente virtual, donde había una foto de un celular que dicía ""Tabot Bancolombia"" esto me siguió pareciendo como normal, igual continuaba asustada por lo que me dijeron y continué con el proceso, continuamos con el proceso y fue cuando ella me dijo que ingresara a la App Mi Bancolombia, que digitara mi usuario y clave principal algo salió en el menú y me dijo que escribiera NO, luego salio Autenticación de datos aprobados. en ese instante se cortó la llamada, e inmediatamente volvió a marcar y le respondí nuevamente, luego apareció un menú donde decía proceso en validación por finalizar, se cortó nuevamente la llamada cuando la llamada se cortó traté de llamar de mi teléfono fijo a la 604 5109000 y la una grabación me dijo que la llamada no se podía realizar, luego volvió a marcar y continuamos con el proceso que traíamos, en ese instante fue cuando me dijo que ibamos a crear una nueva cuenta donde íbamos a poner el dinero supuestamanente para que estuviera seguro y fue cuando me dijo que en inscribiera en las cuenta de bancolombia el siguiente número: 455-748799-93 y que le escribiera Hilda SG, para identificarla en el momento de hacer los traslados del dinero para esta cuenta. ingresé a la cuenta de ahorros npumero 1016 3233 231 de bancolombia y me djo que ingresara a transferir plata, que escribiera $100.000, y que buscara la cuenta que acabábamos de inscribir y que a depositara allí, seguidamente que ingresara nuevamente a transferir plata donde se hicieron trasferencias de esta misma cuenta por valor de $3.000.000, $5.000.000,$5.000.000 y $810.149, quedando esta cuenta, con un saldo de 0,29 c, luego de la cuenta de pensión correspondiente al número 527-713670-62 se hicieron traslados por los siguientes valores: $500.000, $5.000.000, 5.000.00 y 3.296.284, quedando esta cuenta con 0,oo, la llamada duró 53 minutos, cuando se terminó de hacer los traslados me demoró varios minutos, que por favor no fuera a colgar que el sistema muy lento y que había que esperar que cargara hasta el 100%, esperé muchos minutos en línea",,2025-06-09 06:48:00,"Antioquia, MEDELLÍN - CARRERA 58 42A 117",DENUNCIANTE,HILDA ROSA LOPEZ GIRALDO,'36455581',,hlopezgister@gmail.com,OTROS,SIMULACIÓN DE PERFILES POR RED SOCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES VÍA TELEFÓNICA,0,,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,ACTIVO,QUERELLA,ASANDOVALS1,
'200016001231202512834','Ley 906,111,2025-06-26 11:16:03,ESTAFA. ART. 246 C.P. MENOR CUANTIA,"¿Qué viene a denunciar? EL DÍA 15 DE MAYO DE 2025 REALICÉ UN PEDIDO DE UNAS GAFAS MARCA OAKLEY HSTN POLARIZADAS 0092420852 POR EL VALOR DE $192.000, A TRAVÉS DE INSTAGRAM QUE REMITIÓ AL NÚMERO DE WHATSAPP, CON ENTREGA A LA DIRECCIÓN CALLE 5N NÚMERO 190-22, VALLEDUPAR, PAGO CONTRA ENTREGA EL CUAL SE REALIZÓ A LA EMPRESA INTERRAPIDISIMO AL MOMENTO DE RECIBIR EL PRODUCTO. 2. EL PRODUCTO ENTREGADO NO CORRESPONDE CON EL OFERTADO, COMO CONSTA EN LAS IMÁGENES ADJUNTAS. 3. SE SOLICITÓ DEVOLUCIÓN DEL DINERO O CAMBIO DE PRODUCTO, SIN OBTENER RESPUESTA SATISFACTORIA. 4. SE CONFIGURA EL DELITO DE ESTAFA POR LA CONDUCTA ENGAÑOSA DEL PROVEEDOR Y LA OMISIÓN DE REEMBOLSO. 5. SE ANEXA EVIDENCIA FOTOGRÁFICA Y TRANSCRIPCIÓN DEL CHAT COMO PRUEBAS DE LOS HECHOS DENUNCIADOS. 6. LA EMPRESA USA VARIAS PÁGINAS DE INSTAGRAM EN LAS QUE PROMOCIONAN MARCAS SIN SU CONSENTIMIENTO, USAN SUS LAGOS SIN SU CONSENTIMIENTO INDUCIENDO AL ERROR A LAS PERSONAS QUE DE BUENA FE HACEN SUS COMPRAS. 7. ASÍ MISMO, AL REQUERIRLES LA DEVOLUCIÓN DE LOS DINEROS SE ESCUDAN EN UN SUPUESTO PROCEDIMIENTO, QUE ES EL MISMO QUE SE HACE POR EL WHATSAPP PARA GANAR TIEMPO Y NO RESPONDER A LOS CLIENTES. 8. A LOS DENUNCIADOS SE LES PUEDE UBICAR EN SU DIRECCIÓN DE LA EMPRESA LOGISGHO SAS, DE ACUERDO CON EL CERTIFICADO DE EXISTENCIA Y REPRESENTACIÓN LEGAL QUE SE APORTA CON ESTA DENUNCIA, CALLE 470 NÚMERO 78 A - 15 DE MEDELLÍN, ANTIOQUÍA. 9. IGUALMENTE, PUEDEN SER UBICADOS LOGIGHO.GERENCIA@GMAIL.COM, TELÉFONOS 6045897934, 3197832402, Y 3214208039. SOLICITO SE ADELANTEN LAS INVESTIGACIONES PERTINENTES, SE IDENTIFIQUE AL RESPONSABLE Y SE LE IMPUTE CONFORME A LA LEY PENAL COLOMBIANA. ¿Cómo le pasó? EL DÍA 15 DE MAYO DE 2025 REALICÉ UN PEDIDO DE UNAS GAFAS MARCA OAKLEY HSTN POLARIZADAS 0092420852 POR EL VALOR DE $192.000, A TRAVÉS DE INSTAGRAM QUE REMITIÓ AL NÚMERO DE WHATSAPP, CON ENTREGA A LA DIRECCIÓN CALLE 5N NÚMERO 190-22, VALLEDUPAR, PAGO CONTRA ENTREGA EL CUAL SE REALIZÓ A LA EMPRESA INTERRAPIDISIMO AL MOMENTO DE RECIBIR EL PRODUCTO. 2. EL PRODUCTO ENTREGADO NO CORRESPONDE CON EL OFERTADO, COMO CONSTA EN LAS IMÁGENES ADJUNTAS. 3. SE SOLICITÓ DEVOLUCIÓN DEL DINERO O CAMBIO DE PRODUCTO, SIN OBTENER RESPUESTA SATISFACTORIA. 4. SE CONFIGURA EL DELITO DE ESTAFA POR LA CONDUCTA ENGAÑOSA DEL PROVEEDOR Y LA OMISIÓN DE REEMBOLSO. 5. SE ANEXA EVIDENCIA FOTOGRÁFICA Y TRANSCRIPCIÓN DEL CHAT COMO PRUEBAS DE LOS HECHOS DENUNCIADOS. 6. LA EMPRESA USA VARIAS PÁGINAS DE INSTAGRAM EN LAS QUE PROMOCIONAN MARCAS SIN SU CONSENTIMIENTO, USAN SUS LAGOS SIN SU CONSENTIMIENTO INDUCIENDO AL ERROR A LAS PERSONAS QUE DE BUENA FE HACEN SUS COMPRAS. 7. ASÍ MISMO, AL REQUERIRLES LA DEVOLUCIÓN DE LOS DINEROS SE ESCUDAN EN UN SUPUESTO PROCEDIMIENTO, QUE ES EL MISMO QUE SE HACE POR EL WHATSAPP PARA GANAR TIEMPO Y NO RESPONDER A LOS CLIENTES. 8. A LOS DENUNCIADOS SE LES PUEDE UBICAR EN SU DIRECCIÓN DE LA EMPRESA LOGISGHO SAS, DE ACUERDO CON EL CERTIFICADO DE EXISTENCIA Y REPRESENTACIÓN LEGAL QUE SE APORTA CON ESTA DENUNCIA, CALLE 470 NÚMERO 78 A - 15 DE MEDELLÍN, ANTIOQUÍA. 9. IGUALMENTE, PUEDEN SER UBICADOS LOGIGHO.GERENCIA@GMAIL.COM, TELÉFONOS 6045897934, 3197832402, Y 3214208039. SOLICITO SE ADELANTEN LAS INVESTIGACIONES PERTINENTES, SE IDENTIFIQUE AL RESPONSABLE Y SE LE IMPUTE CONFORME A LA LEY PENAL COLOMBIANA.",,2025-05-15 08:00:00,"Antioquia, MEDELLÍN - AVENIDA ALFONSO LOPEZ 50",INDICIADO,GLORIA MARIA MORA MEDINA,'55113884',,LOGIGHO.GERENCIA@GMAIL.COM,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,3,DETENIDO No,INDAGACION SIN PRESO P.A.,QUERELLABLE,AGRAVADO,NO,ACTIVO,QUERELLA,MMEJIAC1,
'050016000248202530559','Ley 906,111,2025-06-26 11:16:18,ESTAFA. ART. 246 C.P. MENOR CUANTIA,"¿Qué viene a denunciar? ESTAFA ¿Cómo le pasó? Se comunica al Centro de Contacto de la Fiscalía General de la Nación el señor, HERMES JOSUE RODRIGUEZ MARIN con el fin de reportar los siguientes hechos Manifiesta lo siguiente: ¿El 13 de marzo del 2025 a las 13:56 horas realice una consignación por valor de 326.301 pesos, a una cuenta de Nequi sin embargo no cuento con el numero, pero se que se encuentra a Nombre Sura SA recaudo póliza Gustavo Lopez, y el numero de Referencia es M6259227. Deposite ese dinero debido a que ese mismo día estaba tratando de pagar el Soat de mi motocicleta, busque por medio de Google la pagina de SURA e ingrese a www.suraenlinea.com, cuando ingrese a la plataforma me solicitaron la placa, y salio todo el historial de la moto, luego me pidió el numero de documento y el nombre de la persona dueña de la moto, luego de eso me arrojo el botón de realizar pago, ingrese y me arrojo varios métodos de pago, ya que PSE estaba fuera de servicio, yo escogí la opción de nequi, allí ingrese mi numero y la clave dinámica, seguido de esto me arrojo que el pago había sido exitoso. sin embargo a mi correo no me llego ninguna confirmación. Luego el día 14 de marzo en la mañana, revise la pagina del Runt, pero no apariencia el seguro vigente, al ver esto me comunique con Sura a quienes les comente lo sucedido, ellos verificaron y me dijeron que no había ningún registro de pago, Adicional me informaron que habían suplantado la pagina de ellos y yo había sido victima de estafa, me recomendaron entonces realzar la denuncia. Posteriormente me comunique con Nequi, a quienes igualmente les comente lo sucedido, ellos me dijeron que el dinero que yo había depositado en dicha cuenta seguía allí, realizaron entonces un bloqueo temporal de la cuenta, y me dijeron que debía realizar la denuncia en fiscalía, y una vez realizada tenia que enviarles el numero de noticia criminal para que ellos me realizaran la devolución del dinero. Por el momento no cuento con mas información."" Denuncia recibida en el centro de contacto por la agente Geraldine Paola Gómez.",,2025-03-13 06:56:00,"Antioquia, MEDELLÍN - Carrera 92 93 90, Picacho, Medellín, Antioquia, COL,PICACHO",VICTIMA,HERMES JOSUE RODRIGUEZ MARIN,'1214730510',,hermesrz1908marin@gmail.com,OFRECIMIENTO DE SERVICIOS,TRÁMITES ADMINISTRATIVOS,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INTERNET,0,,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,AGRAVADO,NO,ACTIVO,QUERELLA,MACEVEDOS1,
'050016000248202530278','Ley 906,111,2025-06-26 11:20:39,ESTAFA. ART. 246 C.P. MENOR CUANTIA,"¿Qué viene a denunciar? ESTAFA ¿Cómo le pasó? Estaba comprando el Soat en forma digital en esta web: https://sureenlineas.com/soat/sura/pago/ y supuestamente me direccionó Sura y era una estafa, esto me lo indica el asesor puesto que no aparecía mi pago en la plataforma de ellos y que posiblemente era una estafa porque me solicitaron un pago por QR directo de Bancolombia y se llamaba Recaudos Poliza Sura Respuesta del ciudadano: 20250402 El valor transferido a la cuenta de ahorros de Bancolombia fue de 326.300, se llama Recaudos Poliza SURA, que fue por medio de la página web, presuntamente falsa. El pago se realizó desde mi cuenta de ahorros del Banco BBVA y el número del comprobante del pago fue17020235369532089481232986704466726 que se realizó el 21 de marzo de 2025",,2025-03-21 03:46:00,"Antioquia, MEDELLÍN - ",DENUNCIANTE,CAROLINA BEDOYA BURITICA,'1152440849',,carolbedoya07@gmail.com,OFRECIMIENTO DE SERVICIOS,TRÁMITES ADMINISTRATIVOS,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INTERNET,0,,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,AGRAVADO,NO,ACTIVO,DE OFICIO (INFORMES),MACEVEDOS1,
'050016000248202533688','Ley 906,111,2025-06-27 01:08:15,ESTAFA. ART. 246 C.P. MENOR CUANTIA,"¿Qué viene a denunciar? ESTAFA ¿Cómo le pasó? Vi una publicación en Facebook donde ofrecían una estadía en un Glamping, Profeco averiguar por la oferta y me escribieron al WhatsApp desde el número 3017166294 donde me mostraron los lugares y los precios, además, me mostraron Rut y cédula del vendedor, me pidieron el 50% del valor que equivale a $140.000 y fue el dinero que envíe al número de cuenta 25300012202. Después de esto la persona me bloqueó y no me contestó más los mensajes y procedí a hacer la denuncia ante la entidad bancaria(Bancolombia) y bloquearon el número. Respuesta del ciudadano: 20250409 Celular: 3017166294Cuenta: 25300012202Nombre titular de la cuenta: Kevin Alexis Escobar CorreaPerfil de la página: https://www.facebook.com/marketplace/profile/100080407280659/?ref=permalinkytab=listingsymibextid=6ojiHh Respuesta del ciudadano: 20250410 Celular: 3017166294Cuenta: 25300012202Nombre titular de la cuenta: Kevin Alexis Escobar CorreaPerfil de la página: https://www.facebook.com/marketplace/profile/100080407280659/?ref=permalinkytab=listingsymibextid=6ojiHh",,2025-03-29 11:30:00,"Antioquia, MEDELLÍN - Calle 21 57 43, Santa Fé, Medellín, Antioquia, COL,SANTA FÉ",DENUNCIANTE,MICHAEL MUÑOZ ALZATE,'1152703230',,maicol.munoz.1996@gmail.com,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES FACEBOOK,0,,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,ACTIVO,QUERELLA,PARODRIGUEZ,
'050016000248202533697','Ley 906,111,2025-06-27 01:12:21,ESTAFA. ART. 246 C.P. MENOR CUANTIA,"¿Qué viene a denunciar? ESTAFA ¿Cómo le pasó? El día 3 de marzo de 2025 se contrata al señor Álvaro Rueda para la realización de un mueble exhibidor en la ciudad de Barranquilla. El señor envía una factura con el logo y nombre de ""Carpintería y Deposito Los Robles"" y envía un video donde muestra una carpintería donde trabaja y se le realiza un anticipo por $700.000 a la cuenta de ahorros Bancolombia 13225064089 que está a nombre de la esposa, la señora Johana Ulloa con cédula de ciudadanía No. 1038110647. El señor durante todo el tiempo saca excusas, dice que va a entregar el mueble, menciona que tuvo un retraso por la muerte de su hijo y finalmente se compromete a entregar el mueble el día 8 de abril y no lo entregó, motivo por el cual comenzamos a realizar indagaciones y el señor primero dice que se encuentra en Montería y después en Segovia y que va mejor a devolvernos el dinero, cosa que no ha sucedido.",,2025-03-03 05:45:00,"Antioquia, MEDELLÍN - Calle 32BB 76 18, El Nogal los Almendros, Medellín, Antioquia, COL,EL NOGAL LOS ALMENDROS",TESTIGO,MANUELA VALLEJO,'1214742318',,m.vallejo@culturamaterial.com.co,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES VÍA TELEFÓNICA,1,,INDAGACION SIN PRESO P.A.,QUERELLABLE,TENTATIVA,NO,ACTIVO,QUERELLA,PARODRIGUEZ,
'050016000248202533788','Ley 906,111,2025-06-27 01:23:59,ESTAFA. ART. 246 C.P. MENOR CUANTIA,¿Qué viene a denunciar? DELITOS INFORMÁTICOS ¿Cómo le pasó? Falsificaron la página web de seguros bolivar Luego me llevaron a una cuenta de WhatsApp 3219946296Esta tenia toda la imaglen corporativa de seguros bolivar Me dieron toda ls informacion de la cuenta donde debia pagar el Soat AHORROS BANCOLOMBIA 56700008252 a nombre de BOLIVAR S.A.S Pague 801380 valor que era el resultado del descuento del 10% por haber comprado el año anterior con la misma aseguradora Se instauró denuncia tambien en Bancolombia numero fe radicado 8016699082,,2025-02-18 02:14:00,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",VICTIMA,WILSON DAVILA HINCAPIE,'98642487',,wilson.davila1975@gmail.com,OFRECIMIENTO DE SERVICIOS,CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INTERNET,0,,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,ACTIVO,QUERELLA,PARODRIGUEZ,
'050016000248202533848','Ley 906,111,2025-06-27 01:31:28,ESTAFA. ART. 246 C.P. MENOR CUANTIA,"¿Qué viene a denunciar? ESTAFA ¿Cómo le pasó? Me comunique el 11 de abril de 2025 al perfil de facebook donde indicaban un apartamento de arriendo en suramerika park itagüi Medellin, el perfil de esta persona en market place aparece como Tobias Guzman, este me pidio mi numero de celular para que se contactaran conmigo, me escriben de el numero 3023246190 donde en el perfil aparece el nombre de Maria Isabel duque, y la persona que se presento fue Monica sanchez alli me brindaron informacion de inmueble y me indicaron el dia 14 de abril de 2024 que para continuar el proceso debia pagar 89.250 para hacer el estudio para saber si aplicaria. Me indicaron que enviara el dinero y me pidieron mis datos para hacer el estudio. Envie el dinero a los datos que me indicaron los cuales fueron Maria Sepulveda cuenta ahorros bancolombia 13246284206 cc43344071 , envie el dinero el 14 de abril de 2025 a la 1:26 pm , desde mi nequi 3133130593 cuando envie el comprobante me hicieron una serie de preguntas de identidad, como cedula, e informacion bancaria, luego de esto esta persona me indica que para mi puntaje debo pagar 315.000 para ver el inmueble lo cual se me hizo extraño ya que nunca solicitan dinero de esta manera para ver un inmueble, asi que pregunte si el dia de la cita se podia pagar ese valor y me indico que no, a lo que respondi que me devolviera mi dinero, me llamaron mediante WhatsApp de ese mismo numero me hablo un hombre indicandome que como no me habian indicado en las condiciones me dividirian en 2 el valor . Yo indique que no, que me lo devolvieran, mediante el chat nuevamente me indicaron que la cita quedaba asignada para el dia miercoles 16 de abril a las 3 de la tarde en el apartamento en arriendo que tiene por nombre rivera de suramerica en itagüi. A lo que indique que porfavor me dieran el dinero y me indicaron que en 4 dias hábiles me lo devolverian. Y no volvieron a comtestar los mensajes. Y necesito mi dinero.",,2025-04-14 06:26:00,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",DENUNCIANTE,SARA VALENTINA AGUDELO GONZALEZ,'1007404193',,agudelo1002gonzalez@gmail.com,BIENES INMUEBLES,ARRIENDO,PERSONAL SUPLANTACIÓN,0,,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,ACTIVO,QUERELLA,PARODRIGUEZ,
